"","BPS_ID","EVT_ID","freq","acres","BPS_NAME","bps_acres","EVT_NAME","evt_acres"
"793",1583,9117,176,39,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Laurentian-Acadian Floodplain Forest",1308
"794",1583,9120,684,152,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Laurentian-Acadian Wet Meadow",3715
"795",1583,9177,1943,432,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"796",1583,9178,3757,836,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"797",1583,9179,4162,926,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Floodplain Forest",277980
"798",1583,9180,1130,251,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Freshwater Marsh",48451
"799",1583,9182,3,1,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Shrub Alkaline Fen",258
"800",1583,9183,576,128,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Shrub Swamp",7263
"801",1583,9312,64,14,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northeastern North American Temperate Forest Plantation",52847
"802",1583,9314,485,108,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"803",1583,9315,109,24,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northern & Central Native Ruderal Forest",273375
"804",1583,9317,26,6,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northern & Central Ruderal Shrubland",18466
"805",1583,9318,149,33,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"806",1583,9617,1,0,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Laurentian-Acadian Floodplain Shrubland",5
"807",1583,9677,22,5,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior and Appalachian Acidic Peatland Shrubland",562
"808",1583,9679,78,17,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Floodplain Shrubland",6004
"809",1583,9682,54,12,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"810",1583,9683,2278,507,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  North-Central Interior Wet Meadow",28377
"811",1583,9817,393,87,"BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",5604,"EVT  Northern & Central Ruderal Meadow",373281
"812",1585,7238,274,61,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian-Acadian Northern Oak Forest",19111
"813",1585,7239,433,96,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"814",1585,7241,1,0,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest",145
"815",1585,7242,36,8,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian Oak Barrens",6606
"816",1585,7243,24,5,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian Pine-Oak Barrens",8315
"817",1585,7286,1,0,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"818",1585,7290,5,1,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  North-Central Oak Barrens Herbaceous",773
"819",1585,7295,20,4,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"820",1585,7296,588,131,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Developed-Low Intensity",156959
"821",1585,7297,245,54,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Developed-Medium Intensity",84822
"822",1585,7298,74,16,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Developed-High Intensity",30918
"823",1585,7299,2214,492,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Developed-Roads",728924
"824",1585,7302,159,35,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  Laurentian-Acadian Northern Hardwoods Forest",11173
"825",1585,7310,46472,10335,"BPS  Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",50209,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
